Unnamed: 0,problem_title,python_solutions,difficulty,num_of_lines,code_length,comments,cyclomatic_complexity,indents,loop_count,line_length,identifiers,readability
53.0,linked list cycle,"class Solution:
    def hasCycle(self, head: Optional[ListNode]) -> bool:
        # if linkedlist empty
        if not head:
            return False
        
        # fast, slow nodes
        fast = slow = head
        
        # counter for fast and slow
        cnt = 0
        
        # while before end of linkedlist
        while fast:
            # advance fast
            fast = fast.next

            # every other loop
            if cnt % 2:
                # advance slow
                slow = slow.next
            
            # if fast and slow point to the same node, we have a loop
            if fast is slow:
                return True
            
            # increment cnt
            cnt += 1
        
        return False",Easy,29,751,9.0,2,3.0,9.0,25.89655172413793,17.0,6.029310344827586
54.0,linked list cycle ii,"class Solution:
    def detectCycle(self, head: Optional[ListNode]) -> Optional[ListNode]:
        
        if not head or not head.next:
            return None
        
        s = set()
        
        while head:
            
            if head in s:
                return head
            
            s.add(head)
            head = head.next
            
        return head",Medium,16,383,0.0,1,3.0,3.0,23.9375,10.0,6.605625
55.0,reorder list,"class Solution:
    def reorderList(self, head: Optional[ListNode]) -> None:
        curr = head
        lst_ref = []
        while curr:
            lst_ref.append(curr)
            curr = curr.next
        if len(lst_ref) <= 2:
            return
        half_len, rem = divmod(len(lst_ref), 2)
        if rem:
            for a, b in zip(lst_ref[:half_len:1],
                            lst_ref[len(lst_ref) - 1: half_len:-1]):
                a.next = b
            for a, b in zip(lst_ref[len(lst_ref) - 1: half_len + 1:-1],
                            lst_ref[1:half_len:1]):
                a.next = b
            lst_ref[half_len + 1].next = lst_ref[half_len]
        else:
            for a, b in zip(lst_ref[:half_len:1],
                            lst_ref[len(lst_ref) - 1: half_len - 1:-1]):
                a.next = b
            for a, b in zip(lst_ref[len(lst_ref) - 1: half_len:-1],
                            lst_ref[1:half_len:1]):
                a.next = b
        lst_ref[half_len].next = None",Medium,25,1017,0.0,7,4.0,7.0,40.68,51.0,0.5787999999999993
56.0,binary tree preorder traversal,"class Solution:
    def preorderTraversal(self, root: Optional[TreeNode]) -> List[int]:
	    ans = []
	    stack = [root]

	    while stack:
		    node = stack.pop()
		    if node:
			    ans.append(node.val)
			    stack.append(node.right)
			    stack.append(node.left)
	    return ans",Easy,11,287,0.0,2,1.0,2.0,26.09090909090909,10.0,6.471818181818182
57.0,binary tree postorder traversal,"class Solution:
    def postorderTraversal(self, root: Optional[TreeNode]) -> List[int]:
        res = []
        if not root:
            return res
        def dfs(node):
            if not node:
                return
            dfs(node.left)
            dfs(node.right)
            res.append(node.val)
            pass
        dfs(root)
        return res",Easy,13,362,0.0,0,3.0,2.0,27.846153846153847,9.0,6.413846153846154
58.0,lru cache,"class ListNode:
    def __init__(self, key, val):
        self.key = key
        self.val = val
        self.next = None
        self.prev = None

class LRUCache:

    def __init__(self, capacity: int):
        self.capacity = capacity
		# a hashmap stores key to ListNode(key, value) pair
        self.map = dict()
        # dummy nodes to mitigate edge cases
        self.head = ListNode(0, 0)
        self.tail = ListNode(0, 0)
        # init the doubly linked list with [head<->tail]
        self.head.next = self.tail
        self.tail.prev = self.head

    def get(self, key: int) -> int:
        if (key in self.map):
            curr = self.map.get(key)
            self.removeX(curr)
            self.addX(curr)
            return curr.val
        return -1

    def put(self, key: int, value: int) -> None:
        if (key in self.map):
            self.removeX(self.map[key])
        
        self.map[key] = ListNode(key, value)
        self.addX(self.map[key])
            
        if (len(self.map) > self.capacity):
            # remove the first(LRU) element in the list
            n = self.head.next
            self.removeX(n)
            self.map.pop(n.key, None)              

        
    def addX(self, head):
        # set the current head pointer's prev to tail's prev pointer
        head.prev = self.tail.prev
        # set the current head pointer's next to tail pointer
        head.next = self.tail
        # set the tail pointer's old prev's next to the current head pointer
        self.tail.prev.next = head
        # set the tail pointer's old prev pointer to the new prev(head) pointer
        self.tail.prev = head
    
    def removeX(self, head):
        # set the old prev's next pointer to current head's next pointer
        head.prev.next = head.next
        # set old next's prev pointer to current head's prev pointer
        head.next.prev = head.prev",Medium,56,1897,10.0,2,2.0,3.0,33.875,52.0,1.9112500000000008
59.0,insertion sort list,"class Solution:
    def insertionSortList(self, head: ListNode) -> ListNode:
        
        # No need to sort for empty list or list of size 1
        if not head or not head.next:
            return head
        
        nodes = []
        cur = head
        while head:
            nodes.append(head)
            head = head.next
            
        # Sort nodes by their values ascendingly
        nodes = sorted(nodes, key=lambda node: node.val)

        # Re-organize list
        cur = head = nodes[0]
        for node in nodes[1:]:
            cur.next = node
            cur = cur.next
        cur.next = None
            
        return head",Medium,23,653,3.0,2,3.0,4.0,28.39130434782609,21.0,5.164782608695653
60.0,sort list,"class Solution(object):
    def sortList(self, head):
        if not head or not head.next:
            return head
        fast, slow = head.next, head
        while fast and fast.next:
            fast = fast.next.next
            slow = slow.next
        start = slow.next
        slow.next = None
        l, r = self.sortList(head), self.sortList(start)
        return self.merge(l, r)
        
        
    def merge(self, l, r):
        if not l or not r:
            return l or r
        dummy = p = ListNode(0)
        while l and r:
            if l.val < r.val:
                p.next = l
                l = l.next
            else:
                p.next = r
                r = r.next
            p = p.next
        p.next = l or r
        return dummy.next",Medium,27,771,0.0,2,3.0,5.0,28.55555555555556,32.0,3.9300000000000006
61.0,max points on a line,"class Solution:
    def maxPoints(self, points: List[List[int]]) -> int:
        def solve(p1, p2):
            if p2[0] == p1[0]:
                return math.inf, p1[0]
            m = (p2[1] - p1[1]) / (p2[0] - p1[0])
            b = p2[1] - m*p2[0]
            return m, b
        
        n = len(points)
        if n == 1:
            return 1
        lines = defaultdict(set)
        for i in range(n):
            for j in range(i+1, n):
                m, b = solve(points[i], points[j])
                lines[(m,b)].add(i)
                lines[(m,b)].add(j)
                
        return max([len(v) for v in lines.values()])",Hard,19,637,0.0,1,3.0,5.0,33.526315789473685,29.0,3.842631578947368
62.0,evaluate reverse polish notation,"class Solution:
    def evalRPN(self, tokens: List[str]) -> int:
        def calculate(num1, num2, operator):
            if operator=='+':
                return num1+num2
            if operator=='-':
                return num2-num1
            if operator=='*':
                return num1*num2
            if operator=='/':
                return int(num2/num1)
            return 0
        

        stack=[]
        for i in range(len(tokens)):
            if tokens[i] == '+' or tokens[i] == '-' or tokens[i] == '*' or tokens[i] == '/':
                num1=stack.pop()
                num2=stack.pop()
                stack.append(calculate(num1, num2, tokens[i]))
            else:
                stack.append(int(tokens[i]))
        return stack.pop()",Medium,22,763,0.0,1,3.0,6.0,34.68181818181818,44.0,2.238636363636364
63.0,reverse words in a string,"class Solution:
    def reverseWords(self, s: str) -> str:
        s=s.split()
        a=s[::-1]
        return(' '.join(a))",Medium,4,124,0.0,0,2.0,0.0,31.0,9.0,6.19
64.0,maximum product subarray,"class Solution:
    def maxProduct(self, nums: List[int]) -> int:
        f = lambda x, y:  y if x == 0 else x * y 
        return max(max(accumulate(nums, f)), max(accumulate(nums[::-1], f)))",Medium,3,192,0.0,0,2.0,1.0,64.0,16.0,2.5200000000000005
65.0,find minimum in rotated sorted array,"class Solution:
    def findMin(self, nums: List[int]) -> int:
        # Binary search
        lo = 0
        hi = len(nums) - 1
        global_min = inf
        while lo <= hi:
            mid = (lo + hi) // 2
            # Update minimum if needed
            global_min = min(nums[mid], global_min)
            # Case: if the pivot index is within the top half and the top half array is unsorted
            # e.g. [4,5,6,7|mid|8,0,1,2]
            if nums[mid] > nums[hi]:
                lo = mid + 1
            # Case: if the pivot index is within the top half but the top half of array is sorted
            # e.g. [5,6,7,8|mid|0,1,2,3]
            elif mid + 1 < len(nums) and nums[mid + 1] < nums[mid]:
                return nums[mid + 1]
            else:
                hi = mid - 1
        return global_min",Medium,20,822,6.0,2,3.0,6.0,41.1,36.0,2.641000000000001
